LINEID,ROUTEID,STOPPOINTID,PROGRNUMBER
27,27_20,1274,20
27,27_18,1198,20
27,27_12,2096,20
27,27_19,1274,21
27,27_17,2369,21
27,27_9,2369,21
27,27_20,1275,21
27,27_18,1199,21
27,27_12,2097,21
27,27_19,1275,22
27,27_17,2370,22
27,27_9,2370,22
27,27_20,1276,22
27,27_18,1200,22
27,27_12,2099,22
27,27_19,1276,23
27,27_17,2371,23
27,27_9,2371,23
27,27_20,1277,23
27,27_18,4385,23
27,27_12,2101,23
27,27_19,1277,24
27,27_17,2372,24
27,27_9,2372,24
27,27_20,1219,24
27,27_18,1201,24
27,27_12,2102,24
27,27_19,1219,25
27,27_17,2373,25
27,27_9,2373,25
27,27_20,1220,25
27,27_18,4695,25
27,27_12,2103,25
27,27_19,1220,26
27,27_17,2377,26
27,27_9,2377,26
27,27_20,1221,26
27,27_18,1243,26
27,27_12,2332,26
27,27_19,1221,27
27,27_17,2378,27
27,27_9,2378,27
27,27_20,664,27
27,27_18,4696,27
27,27_12,2333,27
27,27_19,664,28
27,27_17,2183,28
27,27_9,2183,28
27,27_20,665,28
27,27_18,4697,28
27,27_12,2334,28
27,27_19,665,29
27,27_17,2184,29
27,27_9,2184,29
27,27_20,666,29
27,27_18,1250,29
27,27_12,4662,29
27,27_19,666,30
27,27_17,2185,30
27,27_9,2185,30
27,27_20,667,30
27,27_18,4698,30
27,27_12,2335,30
27,27_19,667,31
27,27_17,7043,31
27,27_9,7043,31
27,27_20,668,31
27,27_18,4383,31
27,27_12,2336,31
27,27_19,668,32
27,27_17,1424,32
27,27_9,1424,32
27,27_20,614,32
27,27_18,4699,32
27,27_12,2337,32
27,27_19,614,33
27,27_17,2186,33
27,27_9,2186,33
27,27_20,615,33
27,27_18,4388,33
27,27_12,2339,33
27,27_19,615,34
27,27_17,2187,34
27,27_9,2187,34
27,27_20,616,34
27,27_18,4700,34
27,27_12,2340,34
27,27_19,616,35
27,27_17,2188,35
27,27_9,2188,35
27,27_20,617,35
27,27_18,1266,35
27,27_12,2601,35
27,27_19,617,36
27,27_17,2189,36
27,27_9,2189,36
27,27_20,618,36
27,27_18,1267,36
27,27_12,4446,36
27,27_19,618,37
27,27_17,1436,37
27,27_9,1436,37
27,27_20,619,37
27,27_18,1268,37
27,27_12,2603,37
27,27_19,619,38
27,27_17,3952,38
27,27_9,3952,38
27,27_20,675,38
27,27_18,1269,38
27,27_12,2557,38
27,27_19,675,39
27,27_17,2190,39
27,27_9,2190,39
27,27_18,1265,39
27,27_20,1500,39
27,27_12,4436,39
27,27_19,1500,40
27,27_17,4434,40
27,27_9,4434,40
27,27_20,302,40
27,27_18,6115,40
27,27_12,5008,40
27,27_19,302,41
27,27_17,2379,41
27,27_9,2379,41
27,27_18,4849,41
27,27_12,4640,41
27,27_19,4495,42
27,27_17,2380,42
27,27_9,2380,42
27,27_18,4593,42
27,27_12,4347,42
27,27_19,4522,43
27,27_17,2382,43
27,27_9,2382,43
27,27_18,4595,43
27,27_12,2349,43
27,27_19,1934,44
27,27_17,5099,44
27,27_9,5099,44
27,27_12,2351,44
27,27_19,2310,45
27,27_17,2383,45
27,27_9,2383,45
27,27_12,2621,45
27,27_19,2311,46
27,27_17,2002,46
27,27_9,2002,46
27,27_12,2622,46
27,27_19,2312,47
27,27_17,1358,47
27,27_9,1358,47
27,27_12,2623,47
27,27_19,2313,48
27,27_17,298,48
27,27_9,298,48
27,27_12,2624,48
27,27_19,2314,49
27,27_17,496,49
27,27_12,4441,49
27,27_19,2315,50
27,27_17,7490,50
27,27_12,2626,50
27,27_19,2094,51
27,27_17,497,51
27,27_12,2669,51
27,27_19,1406,52
27,27_17,515,52
27,27_12,4641,52
27,27_19,1407,53
27,27_17,516,53
27,27_12,4642,53
27,27_19,1409,54
27,27_17,4384,54
27,27_12,2355,54
27,27_19,2095,55
27,27_17,519,55
27,27_19,2096,56
27,27_17,521,56
27,27_19,2097,57
27,27_17,522,57
27,27_19,2099,58
27,27_17,7659,58
27,27_19,2101,59
27,27_17,523,59
27,27_19,2102,60
27,27_17,669,60
27,27_19,2103,61
27,27_17,670,61
27,27_19,2332,62
27,27_17,671,62
27,27_19,2333,63
27,27_17,672,63
27,27_19,2334,64
27,27_17,4382,64
27,27_19,4662,65
27,27_17,1196,65
27,27_19,2335,66
27,27_17,1197,66
27,27_19,2336,67
27,27_17,1198,67
27,27_19,2337,68
27,27_17,1199,68
27,27_19,2339,69
27,27_17,1200,69
27,27_19,2340,70
27,27_17,4385,70
27,27_19,2601,71
27,27_17,1201,71
27,27_19,4446,72
27,27_17,4695,72
27,27_19,2603,73
27,27_17,1243,73
27,27_19,2557,74
27,27_17,4696,74
27,27_19,4436,75
27,27_17,4697,75
27,27_19,5008,76
27,27_17,1250,76
27,27_19,4640,77
27,27_17,4698,77
27,27_19,4347,78
27,27_17,4383,78
27,27_19,2349,79
27,27_17,4699,79
27,27_19,2351,80
27,27_17,4388,80
27,27_19,2621,81
27,27_17,4700,81
27,27_19,2622,82
27,27_17,1266,82
27,27_19,2623,83
27,27_17,1267,83
27,27_19,2624,84
27,27_17,1268,84
27,27_19,4441,85
27,27_17,1269,85
27,27_19,2626,86
27,27_17,1265,86
27,27_19,2669,87
27,27_17,6115,87
27,27_19,4641,88
27,27_17,4849,88
27,27_19,4642,89
27,27_17,4593,89
27,27_19,2355,90
27,27_17,4595,90
270,270_44,3333,1
270,270_42,7026,1
270,270_44,3334,2
270,270_42,4323,2
270,270_44,3352,3
270,270_42,4324,3
270,270_44,3335,4
270,270_42,4769,4
270,270_44,3336,5
270,270_42,4770,5
270,270_44,3337,6
270,270_42,4765,6
270,270_44,3338,7
270,270_42,4766,7
270,270_44,3339,8
270,270_42,4767,8
270,270_44,3340,9
270,270_42,4768,9
270,270_44,4324,10
270,270_42,4325,10
270,270_44,4769,11
270,270_42,3328,11
270,270_44,4770,12
270,270_42,3329,12
270,270_44,4765,13
270,270_42,3330,13
270,270_44,4766,14
270,270_42,3331,14
270,270_44,4767,15
270,270_42,3351,15
270,270_44,4768,16
270,270_42,3332,16
270,270_44,4326,17
270,270_42,3333,17
270,270_44,7026,18
27A,27A_5,1791,1
27A,27A_4,300,1
27A,27A_5,1792,2
27A,27A_4,496,2
27A,27A_5,1793,3
27A,27A_4,7490,3
27A,27A_5,962,4
27A,27A_4,497,4
27A,27A_6,962,4
27A,27A_5,635,5
27A,27A_4,515,5
27A,27A_6,635,5
27A,27A_5,636,6
27A,27A_4,516,6
27A,27A_6,636,6
27A,27A_5,637,7
27A,27A_4,4384,7
27A,27A_6,637,7
27A,27A_5,638,8
27A,27A_4,519,8
27A,27A_6,638,8
27A,27A_5,639,9
27A,27A_4,521,9
27A,27A_6,639,9
27A,27A_5,640,10
27A,27A_4,522,10
27A,27A_6,640,10
27A,27A_5,641,11
27A,27A_4,7659,11
27A,27A_6,641,11
27A,27A_5,642,12
27A,27A_4,523,12
27A,27A_6,642,12
27A,27A_5,643,13
27A,27A_4,669,13
27A,27A_6,643,13
27A,27A_5,644,14
27A,27A_4,670,14
27A,27A_6,644,14
27A,27A_5,645,15
27A,27A_4,671,15
27A,27A_6,645,15
27A,27A_5,1796,16
27A,27A_4,672,16
27A,27A_6,1796,16
27A,27A_5,1797,17
27A,27A_4,4382,17
27A,27A_6,1797,17
27A,27A_5,1798,18
27A,27A_4,1196,18
27A,27A_6,1798,18
27A,27A_5,1799,19
27A,27A_4,1197,19
27A,27A_6,1799,19
27A,27A_5,1800,20
27A,27A_4,1198,20
27A,27A_6,1800,20
27A,27A_5,1801,21
27A,27A_4,4782,21
27A,27A_6,1801,21
27A,27A_5,1277,22
27A,27A_4,1782,22
27A,27A_6,1277,22
27A,27A_5,1219,23
27A,27A_4,1783,23
27A,27A_6,1219,23
27A,27A_5,1220,24
27A,27A_4,1784,24
27A,27A_6,1220,24
27A,27A_5,1221,25
27A,27A_4,1785,25
27A,27A_6,1221,25
27A,27A_5,664,26
27A,27A_4,1786,26
27A,27A_6,664,26
27A,27A_5,665,27
27A,27A_4,624,27
27A,27A_6,665,27
27A,27A_5,666,28
27A,27A_4,625,28
27A,27A_6,666,28
27A,27A_5,667,29
27A,27A_4,626,29
27A,27A_6,667,29
27A,27A_5,668,30
27A,27A_4,627,30
27A,27A_6,668,30
27A,27A_5,614,31
27A,27A_4,628,31
27A,27A_6,614,31
27A,27A_5,615,32
27A,27A_4,629,32
27A,27A_6,615,32
27A,27A_5,616,33
27A,27A_4,630,33
27A,27A_6,616,33
27A,27A_5,617,34
27A,27A_4,4466,34
27A,27A_6,617,34
27A,27A_5,618,35
27A,27A_4,633,35
27A,27A_6,618,35
27A,27A_5,619,36
27A,27A_4,634,36
27A,27A_6,619,36
27A,27A_5,675,37
27A,27A_4,1005,37
27A,27A_6,675,37
27A,27A_5,620,38
27A,27A_4,1788,38
27A,27A_6,620,38
27A,27A_5,7568,39
27A,27A_4,1789,39
27A,27A_6,7568,39
27A,27A_4,7199,40
27B,27B_35,324,1
27B,27B_26,300,1
27B,27B_39,1233,1
27B,27B_23,300,1
27B,27B_34,324,1
27B,27B_40,300,1
27B,27B_27,300,1
27B,27B_36,7044,1
27B,27B_38,1176,1
27B,27B_25,300,1
27B,27B_37,1233,1
27B,27B_26,7490,2
27B,27B_39,1234,2
27B,27B_23,7490,2
27B,27B_40,7490,2
27B,27B_27,7490,2
27B,27B_36,993,2
27B,27B_38,1177,2
27B,27B_25,7490,2
27B,27B_34,7479,2
27B,27B_37,1234,2
27B,27B_26,497,3
27B,27B_39,7358,3
27B,27B_23,497,3
27B,27B_40,497,3
27B,27B_27,497,3
27B,27B_36,5060,3
27B,27B_38,1178,3
27B,27B_25,497,3
27B,27B_37,7358,3
27B,27B_34,7484,3
27B,27B_26,515,4
27B,27B_39,1235,4
27B,27B_23,515,4
27B,27B_40,515,4
27B,27B_27,515,4
27B,27B_36,5061,4
27B,27B_38,1179,4
27B,27B_25,515,4
27B,27B_34,7485,4
27B,27B_37,1231,4
27B,27B_26,516,5
27B,27B_39,1251,5
27B,27B_23,516,5
27B,27B_40,516,5
27B,27B_27,516,5
27B,27B_36,1231,5
27B,27B_25,516,5
27B,27B_37,1235,5
27B,27B_26,4384,6
27B,27B_39,7130,6
27B,27B_23,4384,6
27B,27B_40,4384,6
27B,27B_27,4384,6
27B,27B_36,1232,6
27B,27B_25,4384,6
27B,27B_37,1251,6
27B,27B_35,1634,7
27B,27B_26,519,7
27B,27B_39,1237,7
27B,27B_23,519,7
27B,27B_34,1634,7
27B,27B_40,519,7
27B,27B_27,519,7
27B,27B_36,1233,7
27B,27B_25,519,7
27B,27B_37,253,7
27B,27B_35,1635,8
27B,27B_26,521,8
27B,27B_39,1238,8
27B,27B_23,521,8
27B,27B_34,1635,8
27B,27B_40,521,8
27B,27B_27,521,8
27B,27B_36,1234,8
27B,27B_25,521,8
27B,27B_37,5033,8
27B,27B_35,1636,9
27B,27B_26,522,9
27B,27B_39,1239,9
27B,27B_23,522,9
27B,27B_34,1636,9
27B,27B_40,522,9
27B,27B_27,522,9
27B,27B_36,7358,9
27B,27B_25,522,9
27B,27B_37,7130,9
27B,27B_35,1637,10
27B,27B_26,7659,10
27B,27B_39,247,10
27B,27B_23,7659,10
27B,27B_34,1637,10
27B,27B_40,7659,10
27B,27B_27,7659,10
27B,27B_36,1235,10
27B,27B_25,7659,10
27B,27B_37,1237,10
27B,27B_35,1638,11
27B,27B_26,523,11
27B,27B_39,1240,11
27B,27B_23,523,11
27B,27B_34,1638,11
27B,27B_40,523,11
27B,27B_27,523,11
27B,27B_36,1251,11
27B,27B_25,523,11
27B,27B_37,1238,11
27B,27B_35,992,12
27B,27B_26,669,12
27B,27B_23,669,12
27B,27B_34,992,12
27B,27B_40,669,12
27B,27B_27,669,12
27B,27B_36,253,12
27B,27B_25,669,12
27B,27B_37,1239,12
27B,27B_35,7044,13
27B,27B_26,670,13
27B,27B_39,1242,13
27B,27B_23,670,13
27B,27B_34,7044,13
27B,27B_40,670,13
27B,27B_27,670,13
27B,27B_36,5033,13
27B,27B_25,670,13
27B,27B_37,247,13
27B,27B_35,993,14
27B,27B_26,671,14
27B,27B_39,1277,14
27B,27B_23,671,14
27B,27B_34,993,14
27B,27B_40,671,14
27B,27B_27,671,14
27B,27B_36,7130,14
27B,27B_25,671,14
27B,27B_37,1240,14
27B,27B_35,5060,15
27B,27B_26,672,15
27B,27B_39,1219,15
27B,27B_23,672,15
27B,27B_34,5060,15
27B,27B_40,672,15
27B,27B_27,672,15
27B,27B_36,1237,15
27B,27B_25,672,15
27B,27B_37,1241,15
27B,27B_35,5061,16
27B,27B_26,4382,16
27B,27B_39,1220,16
27B,27B_23,4382,16
27B,27B_34,5061,16
27B,27B_40,4382,16
27B,27B_27,4382,16
27B,27B_36,1238,16
27B,27B_25,4382,16
27B,27B_37,1242,16
27B,27B_35,1231,17
27B,27B_26,1196,17
27B,27B_39,1221,17
27B,27B_23,1196,17
27B,27B_34,1231,17
27B,27B_27,1196,17
27B,27B_36,1239,17
27B,27B_40,1196,17
27B,27B_25,1196,17
27B,27B_37,1277,17
27B,27B_35,1232,18
27B,27B_26,1197,18
27B,27B_39,664,18
27B,27B_23,1197,18
27B,27B_34,1232,18
27B,27B_40,1197,18
27B,27B_27,1197,18
27B,27B_36,247,18
27B,27B_38,1238,18
27B,27B_25,1197,18
27B,27B_37,1219,18
27B,27B_35,1233,19
27B,27B_26,1198,19
27B,27B_39,665,19
27B,27B_23,1198,19
27B,27B_34,1233,19
27B,27B_40,1198,19
27B,27B_27,1198,19
27B,27B_36,1240,19
27B,27B_38,1239,19
27B,27B_25,1198,19
27B,27B_37,1220,19
27B,27B_35,1234,20
27B,27B_26,1222,20
27B,27B_39,666,20
27B,27B_23,1222,20
27B,27B_34,1234,20
27B,27B_40,1222,20
27B,27B_27,1222,20
27B,27B_36,1241,20
27B,27B_38,247,20
27B,27B_25,1222,20
27B,27B_37,1221,20
27B,27B_35,7358,21
27B,27B_26,1223,21
27B,27B_39,667,21
27B,27B_23,1223,21
27B,27B_34,7358,21
27B,27B_40,1223,21
27B,27B_27,1223,21
27B,27B_36,1242,21
27B,27B_38,1240,21
27B,27B_25,1223,21
27B,27B_37,664,21
27B,27B_35,1235,22
27B,27B_26,1224,22
27B,27B_23,1224,22
27B,27B_34,1235,22
27B,27B_40,1224,22
27B,27B_27,1224,22
27B,27B_36,1277,22
27B,27B_38,1241,22
27B,27B_25,1224,22
27B,27B_37,665,22
27B,27B_35,1251,23
27B,27B_26,1225,23
27B,27B_39,614,23
27B,27B_34,1251,23
27B,27B_23,1225,23
27B,27B_40,1225,23
27B,27B_27,1225,23
27B,27B_36,1219,23
27B,27B_38,1242,23
27B,27B_25,1225,23
27B,27B_37,666,23
27B,27B_35,7130,24
27B,27B_26,1226,24
27B,27B_39,615,24
27B,27B_23,1226,24
27B,27B_34,253,24
27B,27B_40,1226,24
27B,27B_27,1226,24
27B,27B_36,1220,24
27B,27B_38,1277,24
27B,27B_25,1226,24
27B,27B_37,667,24
27B,27B_35,1237,25
27B,27B_26,1227,25
27B,27B_39,616,25
27B,27B_23,1227,25
27B,27B_34,5033,25
27B,27B_40,1227,25
27B,27B_27,1227,25
27B,27B_36,1221,25
27B,27B_38,1219,25
27B,27B_25,1227,25
27B,27B_37,668,25
27B,27B_35,1238,26
27B,27B_26,1228,26
27B,27B_39,617,26
27B,27B_23,1228,26
27B,27B_34,7130,26
27B,27B_40,1228,26
27B,27B_27,1253,26
27B,27B_36,664,26
27B,27B_38,1220,26
27B,27B_25,1228,26
27B,27B_37,614,26
27B,27B_35,1239,27
27B,27B_26,1244,27
27B,27B_39,618,27
27B,27B_23,1244,27
27B,27B_34,1237,27
27B,27B_40,1244,27
27B,27B_27,969,27
27B,27B_36,665,27
27B,27B_38,1221,27
27B,27B_25,1244,27
27B,27B_37,615,27
27B,27B_35,247,28
27B,27B_26,254,28
27B,27B_39,619,28
27B,27B_23,254,28
27B,27B_34,1238,28
27B,27B_40,1246,28
27B,27B_27,1176,28
27B,27B_36,666,28
27B,27B_38,664,28
27B,27B_25,254,28
27B,27B_37,616,28
27B,27B_35,1240,29
27B,27B_26,1246,29
27B,27B_39,675,29
27B,27B_23,1246,29
27B,27B_34,1239,29
27B,27B_40,1229,29
27B,27B_27,1177,29
27B,27B_36,667,29
27B,27B_38,665,29
27B,27B_25,1246,29
27B,27B_37,617,29
27B,27B_35,1241,30
27B,27B_26,1229,30
27B,27B_39,4415,30
27B,27B_23,1229,30
27B,27B_34,247,30
27B,27B_40,1231,30
27B,27B_27,1178,30
27B,27B_36,668,30
27B,27B_38,666,30
27B,27B_25,1229,30
27B,27B_37,618,30
27B,27B_35,1242,31
27B,27B_26,1231,31
27B,27B_39,303,31
27B,27B_23,1231,31
27B,27B_34,1240,31
27B,27B_40,1232,31
27B,27B_27,1179,31
27B,27B_36,614,31
27B,27B_38,667,31
27B,27B_25,1231,31
27B,27B_37,619,31
27B,27B_35,1277,32
27B,27B_26,1232,32
27B,27B_23,1232,32
27B,27B_34,1241,32
27B,27B_40,1233,32
27B,27B_27,7112,32
27B,27B_36,615,32
27B,27B_38,668,32
27B,27B_25,1232,32
27B,27B_37,675,32
27B,27B_26,1233,33
27B,27B_23,1233,33
27B,27B_34,1242,33
27B,27B_40,1234,33
27B,27B_35,1219,33
27B,27B_27,972,33
27B,27B_36,616,33
27B,27B_38,614,33
27B,27B_25,1233,33
27B,27B_37,4415,33
27B,27B_35,1220,34
27B,27B_23,1234,34
27B,27B_34,1277,34
27B,27B_40,7358,34
27B,27B_36,617,34
27B,27B_38,615,34
27B,27B_25,1234,34
27B,27B_37,303,34
27B,27B_35,1221,35
27B,27B_23,7358,35
27B,27B_34,1219,35
27B,27B_40,5174,35
27B,27B_36,618,35
27B,27B_38,616,35
27B,27B_25,7358,35
27B,27B_35,664,36
27B,27B_23,5174,36
27B,27B_34,1220,36
27B,27B_40,6078,36
27B,27B_36,619,36
27B,27B_38,617,36
27B,27B_25,5174,36
27B,27B_35,665,37
27B,27B_34,1221,37
27B,27B_23,6078,37
27B,27B_40,7112,37
27B,27B_36,675,37
27B,27B_38,618,37
27B,27B_25,6078,37
27B,27B_35,666,38
27B,27B_23,7112,38
27B,27B_34,664,38
27B,27B_40,972,38
27B,27B_36,4415,38
27B,27B_38,619,38
27B,27B_25,7112,38
27B,27B_35,667,39
27B,27B_23,972,39
27B,27B_34,665,39
27B,27B_40,1625,39
27B,27B_36,303,39
27B,27B_38,675,39
27B,27B_25,972,39
27B,27B_35,668,40
27B,27B_23,1625,40
27B,27B_34,666,40
27B,27B_40,1626,40
27B,27B_38,4415,40
27B,27B_35,614,41
27B,27B_23,1626,41
27B,27B_34,667,41
27B,27B_40,1627,41
27B,27B_38,303,41
27B,27B_35,615,42
27B,27B_23,1627,42
27B,27B_34,668,42
27B,27B_40,1628,42
27B,27B_35,616,43
27B,27B_23,1628,43
27B,27B_34,614,43
27B,27B_40,1629,43
27B,27B_35,617,44
27B,27B_23,1629,44
27B,27B_34,615,44
27B,27B_40,6234,44
27B,27B_35,618,45
27B,27B_23,6234,45
27B,27B_34,616,45
27B,27B_40,332,45
27B,27B_35,619,46
27B,27B_23,332,46
27B,27B_34,617,46
27B,27B_35,675,47
27B,27B_34,618,47
27B,27B_35,4415,48
27B,27B_34,619,48
27B,27B_35,303,49
27B,27B_34,675,49
27B,27B_34,4415,50
27B,27B_34,303,51
27X,27X_42,4595,1
27X,27X_43,4952,1
27X,27X_42,4596,2
27X,27X_43,768,2
27X,27X_42,4563,3
27X,27X_43,2085,3
27X,27X_42,1218,4
27X,27X_43,2086,4
27X,27X_42,1258,5
27X,27X_43,479,5
27X,27X_42,1259,6
27X,27X_43,480,6
27X,27X_42,1260,7
27X,27X_43,481,7
27X,27X_42,6130,8
27X,27X_43,482,8
27X,27X_42,1262,9
27X,27X_43,483,9
27X,27X_42,4692,10
27X,27X_43,485,10
27X,27X_42,1245,11
27X,27X_43,488,11
27X,27X_42,4693,12
27X,27X_43,491,12
27X,27X_42,1254,13
27X,27X_43,493,13
27X,27X_42,1255,14
27X,27X_43,494,14
27X,27X_42,1256,15
27X,27X_43,495,15
27X,27X_42,4694,16
27X,27X_43,496,16
27X,27X_42,1249,17
27X,27X_43,7490,17
27X,27X_42,1247,18
27X,27X_42,1248,19
27X,27X_43,7659,19
27X,27X_42,1273,20
27X,27X_43,523,20
27X,27X_42,1274,21
27X,27X_43,4382,21
27X,27X_42,1275,22
27X,27X_43,1196,22
27X,27X_42,1276,23
27X,27X_43,1197,23
27X,27X_42,1277,24
27X,27X_43,1198,24
27X,27X_42,1219,25
27X,27X_43,1199,25
27X,27X_42,1220,26
27X,27X_43,1200,26
27X,27X_42,1221,27
27X,27X_43,4385,27
27X,27X_42,664,28
27X,27X_43,1201,28
27X,27X_42,614,29
27X,27X_43,4695,29
27X,27X_42,4415,30
27X,27X_43,1243,30
27X,27X_42,302,31
27X,27X_43,4696,31
27X,27X_42,4495,32
27X,27X_43,4697,32
27X,27X_42,405,33
27X,27X_43,1250,33
27X,27X_42,408,34
27X,27X_43,4698,34
27X,27X_42,409,35
27X,27X_43,4383,35
27X,27X_42,411,36
27X,27X_43,4699,36
27X,27X_42,414,37
27X,27X_43,4388,37
27X,27X_42,416,38
27X,27X_43,4700,38
27X,27X_42,417,39
27X,27X_43,1266,39
27X,27X_42,418,40
27X,27X_43,1267,40
27X,27X_42,419,41
27X,27X_43,1268,41
27X,27X_42,420,42
27X,27X_43,1269,42
27X,27X_42,2088,43
27X,27X_43,1265,43
27X,27X_42,2089,44
27X,27X_43,6115,44
27X,27X_42,763,45
27X,27X_42,4952,46
27X,27X_43,4593,46
27X,27X_43,4594,47
29A,29A_15,950,1
29A,29A_14,289,1
29A,29A_15,915,2
29A,29A_14,7617,2
29A,29A_15,916,3
29A,29A_14,496,3
29A,29A_15,917,4
29A,29A_14,7490,4
29A,29A_15,918,5
29A,29A_14,515,5
29A,29A_15,919,6
29A,29A_14,516,6
29A,29A_15,7551,7
29A,29A_14,4384,7
29A,29A_15,4800,8
29A,29A_14,519,8
29A,29A_15,5157,9
29A,29A_14,521,9
29A,29A_15,5154,10
29A,29A_14,522,10
29A,29A_15,4804,11
29A,29A_14,7659,11
29A,29A_15,738,12
29A,29A_14,523,12
29A,29A_15,739,13
29A,29A_14,525,13
29A,29A_15,740,14
29A,29A_14,526,14
29A,29A_15,741,15
29A,29A_14,527,15
29A,29A_15,742,16
29A,29A_14,528,16
29A,29A_15,743,17
29A,29A_14,529,17
29A,29A_15,744,18
29A,29A_14,530,18
29A,29A_15,745,19
29A,29A_14,531,19
29A,29A_15,600,20
29A,29A_14,709,20
29A,29A_15,654,21
29A,29A_14,532,21
29A,29A_15,655,22
29A,29A_14,649,22
29A,29A_15,656,23
29A,29A_14,650,23
29A,29A_15,657,24
29A,29A_14,651,24
29A,29A_15,658,25
29A,29A_14,4472,25
29A,29A_15,659,26
29A,29A_14,4386,26
29A,29A_15,604,27
29A,29A_14,653,27
29A,29A_15,605,28
29A,29A_14,722,28
29A,29A_15,606,29
29A,29A_14,723,29
29A,29A_15,607,30
29A,29A_14,724,30
29A,29A_15,608,31
29A,29A_14,725,31
29A,29A_15,609,32
29A,29A_14,726,32
29A,29A_15,610,33
29A,29A_14,727,33
29A,29A_15,611,34
29A,29A_14,728,34
29A,29A_15,612,35
29A,29A_14,729,35
29A,29A_15,613,36
29A,29A_14,730,36
29A,29A_15,614,37
29A,29A_14,5160,37
29A,29A_15,615,38
29A,29A_14,5155,38
29A,29A_15,616,39
29A,29A_14,4806,39
29A,29A_15,617,40
29A,29A_14,5156,40
29A,29A_15,618,41
29A,29A_14,7552,41
29A,29A_15,619,42
29A,29A_14,924,42
29A,29A_15,675,43
29A,29A_14,925,43
29A,29A_15,620,44
29A,29A_14,927,44
29A,29A_15,621,45
29A,29A_14,938,45
29A,29A_15,291,46
31,31_15,621,1
31,31_18,567,1
31,31_17,621,1
31,31_16,621,1
31,31_15,289,2
31,31_18,568,2
31,31_17,289,2
31,31_16,289,2
31,31_15,496,3
31,31_18,569,3
31,31_17,496,3
31,31_16,496,3
31,31_15,7490,4
31,31_18,570,4
31,31_17,7490,4
31,31_15,515,5
31,31_18,571,5
31,31_17,515,5
31,31_16,515,5
31,31_15,516,6
31,31_18,572,6
31,31_17,516,6
31,31_16,516,6
31,31_15,4384,7
31,31_18,573,7
31,31_17,4384,7
31,31_16,4384,7
31,31_15,519,8
31,31_18,574,8
31,31_17,519,8
31,31_16,519,8
31,31_15,521,9
31,31_18,575,9
31,31_17,521,9
31,31_16,521,9
31,31_15,522,10
31,31_18,576,10
31,31_17,522,10
31,31_16,522,10
31,31_15,7659,11
31,31_18,577,11
31,31_17,7659,11
31,31_16,7659,11
31,31_15,523,12
31,31_18,579,12
31,31_17,523,12
31,31_16,523,12
31,31_15,525,13
31,31_18,580,13
31,31_17,525,13
31,31_16,525,13
31,31_15,526,14
31,31_18,581,14
31,31_17,526,14
31,31_16,526,14
31,31_15,527,15
31,31_18,582,15
31,31_17,527,15
31,31_16,527,15
31,31_15,528,16
31,31_18,583,16
31,31_17,528,16
31,31_16,528,16
31,31_15,529,17
31,31_18,584,17
31,31_17,529,17
31,31_16,529,17
31,31_15,530,18
31,31_18,585,18
31,31_17,530,18
31,31_16,530,18
31,31_15,531,19
31,31_18,586,19
31,31_17,531,19
31,31_16,531,19
31,31_15,709,20
31,31_18,587,20
31,31_17,709,20
31,31_16,709,20
31,31_15,532,21
31,31_18,588,21
31,31_17,532,21
31,31_16,532,21
31,31_15,533,22
31,31_18,589,22
31,31_17,533,22
31,31_16,533,22
31,31_15,534,23
31,31_18,590,23
31,31_17,534,23
31,31_16,534,23
31,31_15,535,24
31,31_18,591,24
31,31_17,535,24
31,31_16,535,24
31,31_15,536,25
31,31_18,592,25
31,31_17,536,25
31,31_16,536,25
31,31_15,537,26
31,31_18,593,26
31,31_17,537,26
31,31_16,537,26
31,31_15,538,27
31,31_18,594,27
31,31_17,538,27
31,31_16,538,27
31,31_15,539,28
31,31_18,595,28
31,31_17,539,28
31,31_16,539,28
31,31_15,540,29
31,31_18,596,29
31,31_17,540,29
31,31_16,540,29
31,31_15,541,30
31,31_18,597,30
31,31_17,541,30
31,31_16,541,30
31,31_15,542,31
31,31_18,598,31
31,31_17,542,31
31,31_16,542,31
31,31_15,543,32
31,31_18,599,32
31,31_17,543,32
31,31_16,543,32
31,31_15,544,33
31,31_18,600,33
31,31_17,544,33
31,31_16,544,33
31,31_15,545,34
31,31_18,601,34
31,31_17,545,34
31,31_16,545,34
31,31_15,546,35
31,31_18,602,35
31,31_17,546,35
31,31_16,546,35
31,31_15,547,36
31,31_18,603,36
31,31_17,547,36
31,31_16,547,36
31,31_15,548,37
31,31_18,604,37
31,31_17,548,37
31,31_16,548,37
31,31_15,549,38
31,31_18,605,38
31,31_17,549,38
31,31_16,549,38
31,31_15,550,39
31,31_18,606,39
31,31_17,550,39
31,31_16,550,39
31,31_15,551,40
31,31_18,607,40
31,31_17,551,40
31,31_16,551,40
31,31_15,552,41
31,31_18,608,41
31,31_17,552,41
31,31_16,552,41
31,31_15,553,42
31,31_18,609,42
31,31_17,553,42
31,31_16,553,42
31,31_15,554,43
31,31_18,610,43
31,31_17,554,43
31,31_16,554,43
31,31_15,555,44
31,31_18,611,44
31,31_17,555,44
31,31_16,555,44
31,31_15,557,45
31,31_18,612,45
31,31_17,557,45
31,31_16,557,45
31,31_15,558,46
31,31_18,613,46
31,31_17,558,46
31,31_15,559,47
31,31_18,614,47
31,31_17,559,47
31,31_15,560,48
31,31_18,615,48
31,31_17,560,48
31,31_15,562,49
31,31_18,616,49
31,31_17,562,49
